patch_id,380,390,400,410,420,430,440,450,460,470,480,490,500,510,520,530,540,550,560,570,580,590,600,610,620,630,640,650,660,670,680,690,700,710,720,730
patch_01,0.055852402000000002,0.060806177599999997,0.062999546500000003,0.063508294500000007,0.063091471800000007,0.0632375404,0.062669076000000004,0.062632836400000003,0.062844149799999999,0.062709994599999999,0.063016161299999998,0.064017355400000003,0.066428415500000004,0.0721273199,0.078111797600000005,0.080372788000000001,0.082056492600000003,0.085843101099999999,0.093591168500000002,0.10728072399999999,0.12380063500000001,0.13733203699999999,0.142982528,0.14451989500000001,0.14846710900000001,0.15643248000000001,0.166824624,0.17703290299999999,0.18347007000000001,0.18298146100000001,0.175785407,0.16900681000000001,0.16830371299999999,0.17289640000000001,0.18272122700000001,0.19912168399999999
patch_02,0.104376934,0.13692650200000001,0.166190699,0.176816478,0.18079756199999999,0.18633139100000001,0.193894342,0.206850901,0.229695067,0.26280009700000001,0.30049598199999999,0.32962644099999999,0.34496277600000003,0.33977425100000003,0.30539390399999999,0.268700302,0.26022228600000002,0.26638710500000001,0.26288905699999998,0.27531498700000001,0.330320746,0.41766378300000001,0.49110624200000003,0.53370326800000001,0.55723494299999998,0.57376647000000003,0.59054285299999998,0.60962235899999995,0.63077789500000003,0.65755993099999999,0.68900692500000005,0.72503268700000001,0.76291924700000002,0.79735946700000004,0.82407581799999996,0.84709805299999996
patch_03,0.11217845999999999,0.174662545,0.25786143500000003,0.30515155199999999,0.31863936799999998,0.32266598899999999,0.32342612700000001,0.31953963600000002,0.31100237400000003,0.30137535900000001,0.29268264799999999,0.28131651899999999,0.263891339,0.24739383200000001,0.229820833,0.20885416900000001,0.192699701,0.182710186,0.171109065,0.15581642100000001,0.14189644200000001,0.13542905399999999,0.135820046,0.13914269200000001,0.142148674,0.14379623499999999,0.146242335,0.15139464999999999,0.15722116799999999,0.15838386099999999,0.15396858799999999,0.14657160599999999,0.138520688,0.134185165,0.13985992999999999,0.15755978200000001
patch_04,0.054391503299999998,0.0567767359,0.058316517599999999,0.058807451300000001,0.0587951429,0.0586681701,0.059513170300000001,0.060329221199999998,0.061112970099999997,0.061849154500000003,0.063338585200000005,0.066023237999999998,0.074979379799999996,0.104869559,0.15335618000000001,0.18152421699999999,0.178408176,0.16007696099999999,0.13961869499999999,0.124939248,0.11616296299999999,0.110761046,0.1062534,0.10335665199999999,0.104073189,0.10802862000000001,0.113235012,0.117913716,0.120170228,0.118733644,0.114018224,0.109395459,0.108291917,0.109860219,0.113559984,0.12019302699999999
patch_05,0.10386801499999999,0.167712584,0.265645087,0.33268293700000001,0.36503216599999999,0.38609969599999999,0.4009974,0.41180145699999998,0.415675193,0.40750393299999998,0.38275805099999999,0.34378746199999999,0.30386805500000003,0.27060928899999998,0.238896728,0.214230955,0.204201892,0.19988632200000001,0.19155225200000001,0.18702733499999999,0.19204658299999999,0.20609112099999999,0.222308591,0.23240506599999999,0.23686827699999999,0.25079733100000001,0.28258249200000002,0.32685387100000002,0.36810225200000002,0.389551967,0.38864842100000002,0.38207903500000001,0.385019004,0.39812937399999998,0.42242008399999997,0.46331670899999999
patch_06,0.11915984,0.17703434800000001,0.25271770399999999,0.29628750700000001,0.31649625300000001,0.33380073300000002,0.35241913800000002,0.37917256399999999,0.420476407,0.46902924800000001,0.512582541,0.54411137099999995,0.55905878499999995,0.56147086599999996,0.55319809900000005,0.533608317,0.505451977,0.46886470899999999,0.42685711399999998,0.38276386299999998,0.33286529799999998,0.27992335000000002,0.23469911500000001,0.20615534499999999,0.19199006299999999,0.18518105100000001,0.18079335999999999,0.178838462,0.182449996,0.192464039,0.2049658,0.216449693,0.22428990900000001,0.22464249999999999,0.21999701899999999,0.221531004
patch_07,0.0496391095,0.052686560899999998,0.054016865800000001,0.054352283500000001,0.054496441,0.054667107800000003,0.054381348199999999,0.054899796799999998,0.055586069799999999,0.056477140600000003,0.057851899399999997,0.060732964399999999,0.068725183600000003,0.094090797000000004,0.13261213899999999,0.158761606,0.17553384599999999,0.20234544600000001,0.257104903,0.34874579300000003,0.45794269399999998,0.54409062900000005,0.57519823299999995,0.57366412899999997,0.56797289799999995,0.56477987799999996,0.56312680199999998,0.56487333799999995,0.57384777099999995,0.59355026499999997,0.61650288099999995,0.63696259300000002,0.65331900099999995,0.65837150799999999,0.65565848400000004,0.66260635899999998
patch_08,0.101508535,0.146592155,0.199593827,0.245362952,0.28946092699999998,0.32971063299999998,0.36234799000000001,0.37753787599999999,0.36986962000000001,0.34251293500000002,0.29513457399999998,0.23992706799999999,0.19078825399999999,0.15215009500000001,0.122907698,0.104205057,0.094167433699999997,0.087786451000000001,0.082593865700000005,0.079865328999999999,0.079439677299999997,0.080353200400000005,0.080815508999999994,0.080541811899999996,0.080535180900000003,0.082660801699999994,0.088761001800000003,0.098818249999999996,0.11287214600000001,0.13327899600000001,0.16237242499999999,0.20432536300000001,0.26000553399999998,0.32707876000000002,0.39847940199999998,0.46714991300000003
patch_09,0.093546532099999996,0.11515942999999999,0.130912796,0.13359658399999999,0.13124132199999999,0.12833578900000001,0.12605810200000001,0.123434581,0.119965583,0.11540613299999999,0.10992547900000001,0.105347179,0.100444324,0.095547050199999997,0.091489195800000006,0.0896842256,0.089556530100000004,0.090717010200000003,0.0938610733,0.10944686100000001,0.16922928400000001,0.28703260400000002,0.41359701799999998,0.5028494,0.54880845499999997,0.56750303499999999,0.57547092399999999,0.57906943600000005,0.579348266,0.579604805,0.57962191100000005,0.57974201400000003,0.58162468700000003,0.58291780900000001,0.58253866399999998,0.58499360099999997
